4.136000000000000000e+03
3.142000000000000000e+03
4.812000000000000000e+03
5.660000000000000000e+03
4.008000000000000000e+03
6.400000000000000000e+03
2.996000000000000000e+03
5.290000000000000000e+03
9.600000000000000000e+02
5.588000000000000000e+03
6.940000000000000000e+03
7.636000000000000000e+03
1.848000000000000000e+03
4.468000000000000000e+03
8.956000000000000000e+03
2.618000000000000000e+03
3.204000000000000000e+03
4.232000000000000000e+03
2.174000000000000000e+03
1.648000000000000000e+03
4.334000000000000000e+03
4.374000000000000000e+03
3.440000000000000000e+03
2.536000000000000000e+03
4.862000000000000000e+03
1.080600000000000000e+04
1.126000000000000000e+03
7.164000000000000000e+03
1.006000000000000000e+03
3.708000000000000000e+03
2.452000000000000000e+03
4.054000000000000000e+03
4.580000000000000000e+03
3.040000000000000000e+03
5.190000000000000000e+03
5.542000000000000000e+03
2.630000000000000000e+03
3.856000000000000000e+03
4.608000000000000000e+03
1.033200000000000000e+04
4.660000000000000000e+03
6.096000000000000000e+03
8.366000000000000000e+03
1.524000000000000000e+03
4.008000000000000000e+03
3.738000000000000000e+03
4.548000000000000000e+03
4.054000000000000000e+03
4.390000000000000000e+03
3.198000000000000000e+03
2.036000000000000000e+03
2.568000000000000000e+03
8.760000000000000000e+03
3.648000000000000000e+03
3.568000000000000000e+03
4.390000000000000000e+03
4.086000000000000000e+03
4.142000000000000000e+03
2.492000000000000000e+03
1.514600000000000000e+04
6.000000000000000000e+03
5.692000000000000000e+03
3.686000000000000000e+03
2.300000000000000000e+03
3.248000000000000000e+03
8.838000000000000000e+03
2.940000000000000000e+03
4.294000000000000000e+03
2.052000000000000000e+03
9.636000000000000000e+03
5.014000000000000000e+03
3.166000000000000000e+03
2.726000000000000000e+03
9.126000000000000000e+03
4.484000000000000000e+03
5.590000000000000000e+03
4.514000000000000000e+03
4.446000000000000000e+03
7.270000000000000000e+03
1.284000000000000000e+04
6.854000000000000000e+03
5.982000000000000000e+03
4.368000000000000000e+03
6.422000000000000000e+03
5.126000000000000000e+03
4.148000000000000000e+03
3.958000000000000000e+03
7.446000000000000000e+03
1.270000000000000000e+03
6.764000000000000000e+03
2.208000000000000000e+03
4.908000000000000000e+03
3.524000000000000000e+03
1.918000000000000000e+03
2.704000000000000000e+03
4.968000000000000000e+03
2.350000000000000000e+03
3.568000000000000000e+03
2.180000000000000000e+03
4.272000000000000000e+03
